year,individualCount,gemeente,provincie,gewest,gbifID,decimalLatitude,decimalLongitude,geometry
2021,1,Spiere-Helkijn,West-Vlaanderen,flanders,3780766338,50.72053,3.3642,"c(3.3642, 50.72053)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780766339,51.26413,3.63572,"c(3.63572, 51.26413)"
2021,1,Neerpelt,Limburg,flanders,3780766366,51.26095,5.42086,"c(5.42086, 51.26095)"
2021,1,Maldegem,Oost-Vlaanderen,flanders,3780766397,51.23739,3.45728,"c(3.45728, 51.23739)"
2021,2,Damme,West-Vlaanderen,flanders,3780766409,51.28968,3.32523,"c(3.32523, 51.28968)"
2021,1,Waregem,West-Vlaanderen,flanders,3780766423,50.87632,3.3764,"c(3.3764, 50.87632)"
2021,1,Alveringem,West-Vlaanderen,flanders,3780766463,50.91336,2.60641,"c(2.60641, 50.91336)"
2021,1,Alveringem,West-Vlaanderen,flanders,3780766481,50.95224,2.69972,"c(2.69972, 50.95224)"
2021,1,Zemst,Vlaams-Brabant,flanders,3780766524,50.96544,4.46505,"c(4.46505, 50.96544)"
2021,1,Geldenaken,Waals-Brabant,wallonia,3780766533,50.77128,4.8974,"c(4.8974, 50.77128)"
2021,3,Huldenberg,Vlaams-Brabant,flanders,3780766541,50.79118,4.64054,"c(4.64054, 50.79118)"
2021,1,Poperinge,West-Vlaanderen,flanders,3780766546,50.93302,2.64423,"c(2.64423, 50.93302)"
2021,1,Zomergem,Oost-Vlaanderen,flanders,3780766593,51.12719,3.56526,"c(3.56526, 51.12719)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780766605,51.26788,3.52741,"c(3.52741, 51.26788)"
2021,1,Wervik,West-Vlaanderen,flanders,3780766635,50.78065,3.06166,"c(3.06166, 50.78065)"
2021,2,Spiere-Helkijn,West-Vlaanderen,flanders,3780766643,50.72303,3.36608,"c(3.36608, 50.72303)"
2021,2,Celles,Henegouwen,wallonia,3780766655,50.7506,3.43468,"c(3.43468, 50.7506)"
2021,2,Zwalm,Oost-Vlaanderen,flanders,3780766670,50.87759,3.74555,"c(3.74555, 50.87759)"
2021,3,Celles,Henegouwen,wallonia,3780766703,50.7506,3.43468,"c(3.43468, 50.7506)"
2021,4,Sint-Laureins,Oost-Vlaanderen,flanders,3780766713,51.26435,3.63985,"c(3.63985, 51.26435)"
2021,1,Deerlijk,West-Vlaanderen,flanders,3780766816,50.84404,3.36104,"c(3.36104, 50.84404)"
2021,2,Diksmuide,West-Vlaanderen,flanders,3780766921,51.0723,2.81035,"c(2.81035, 51.0723)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780766966,51.26641,3.67131,"c(3.67131, 51.26641)"
2021,2,Overijse,Vlaams-Brabant,flanders,3780767023,50.75012,4.56741,"c(4.56741, 50.75012)"
2021,1,Dentergem,West-Vlaanderen,flanders,3780767055,50.92926,3.44589,"c(3.44589, 50.92926)"
2021,6,Oudenaarde,Oost-Vlaanderen,flanders,3780767060,50.87766,3.62692,"c(3.62692, 50.87766)"
2021,5,Sint-Laureins,Oost-Vlaanderen,flanders,3780767076,51.26599,3.65791,"c(3.65791, 51.26599)"
2021,6,Zomergem,Oost-Vlaanderen,flanders,3780767117,51.15956,3.54658,"c(3.54658, 51.15956)"
2021,2,Maldegem,Oost-Vlaanderen,flanders,3780767156,51.23744,3.4577,"c(3.4577, 51.23744)"
2021,1,Graven,Waals-Brabant,wallonia,3780767216,50.74467,4.64972,"c(4.64972, 50.74467)"
2021,2,Dentergem,Oost-Vlaanderen,flanders,3780767313,50.93274,3.42985,"c(3.42985, 50.93274)"
2021,1,Menen,West-Vlaanderen,flanders,3780767440,50.79638,3.13816,"c(3.13816, 50.79638)"
2021,1,Hal,Vlaams-Brabant,flanders,3780767523,50.70888,4.21809,"c(4.21809, 50.70888)"
2021,3,Sint-Laureins,Oost-Vlaanderen,flanders,3780767532,51.24948,3.53982,"c(3.53982, 51.24948)"
2021,4,Deerlijk,West-Vlaanderen,flanders,3780767552,50.84662,3.34489,"c(3.34489, 50.84662)"
2021,5,Diksmuide,West-Vlaanderen,flanders,3780767586,51.04706,2.83946,"c(2.83946, 51.04706)"
2021,2,Poperinge,West-Vlaanderen,flanders,3780767615,50.92909,2.63669,"c(2.63669, 50.92909)"
2021,2,Graven,Waals-Brabant,wallonia,3780767661,50.77483,4.63863,"c(4.63863, 50.77483)"
2021,1,Herne,Vlaams-Brabant,flanders,3780767752,50.69769,4.01301,"c(4.01301, 50.69769)"
2021,1,Neerpelt,Limburg,flanders,3780767798,51.2583,5.41926,"c(5.41926, 51.2583)"
2021,1,Spiere-Helkijn,West-Vlaanderen,flanders,3780767807,50.71993,3.35575,"c(3.35575, 50.71993)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780767818,51.26348,3.62633,"c(3.62633, 51.26348)"
2021,2,Wervik,West-Vlaanderen,flanders,3780767828,50.77109,3.03588,"c(3.03588, 50.77109)"
2021,1,Geraardsbergen,Oost-Vlaanderen,flanders,3780767867,50.74237,3.89639,"c(3.89639, 50.74237)"
2021,4,Huldenberg,Vlaams-Brabant,flanders,3780767869,50.79118,4.64102,"c(4.64102, 50.79118)"
2021,1,Damme,West-Vlaanderen,flanders,3780767886,51.2891,3.31682,"c(3.31682, 51.2891)"
2021,1,Veurne,West-Vlaanderen,flanders,3780767891,51.04945,2.68516,"c(2.68516, 51.04945)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780767894,51.26974,3.58891,"c(3.58891, 51.26974)"
2021,1,Deerlijk,West-Vlaanderen,flanders,3780767922,50.84524,3.36757,"c(3.36757, 50.84524)"
2021,1,Damme,West-Vlaanderen,flanders,3780767927,51.27126,3.30477,"c(3.30477, 51.27126)"
2021,1,Veurne,West-Vlaanderen,flanders,3780767935,51.02379,2.62503,"c(2.62503, 51.02379)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780767956,51.25746,3.57674,"c(3.57674, 51.25746)"
2021,1,Huldenberg,Vlaams-Brabant,flanders,3780768053,50.76875,4.6415,"c(4.6415, 50.76875)"
2021,2,Diksmuide,West-Vlaanderen,flanders,3780768062,50.99137,2.85991,"c(2.85991, 50.99137)"
2021,1,Oud-Heverlee,Vlaams-Brabant,flanders,3780768129,50.83803,4.65381,"c(4.65381, 50.83803)"
2021,2,Diksmuide,West-Vlaanderen,flanders,3780768130,50.99188,2.8482,"c(2.8482, 50.99188)"
2021,2,Sint-Laureins,Oost-Vlaanderen,flanders,3780768161,51.27205,3.54889,"c(3.54889, 51.27205)"
2021,1,Diksmuide,West-Vlaanderen,flanders,3780768220,50.98702,2.85207,"c(2.85207, 50.98702)"
2021,1,Assenede,Oost-Vlaanderen,flanders,3780768249,51.26368,3.7602,"c(3.7602, 51.26368)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780768268,51.26222,3.60952,"c(3.60952, 51.26222)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780768342,51.28821,3.52372,"c(3.52372, 51.28821)"
2021,9,Willebroek,Antwerpen,flanders,3780768398,51.05812,4.39255,"c(4.39255, 51.05812)"
2021,1,Waregem,West-Vlaanderen,flanders,3780768444,50.87978,3.43179,"c(3.43179, 50.87978)"
2021,2,Diksmuide,West-Vlaanderen,flanders,3780768446,51.09067,2.79881,"c(2.79881, 51.09067)"
2021,3,Oud-Heverlee,Vlaams-Brabant,flanders,3780768466,50.84058,4.657,"c(4.657, 50.84058)"
2021,1,Oud-Heverlee,Vlaams-Brabant,flanders,3780768526,50.80967,4.63733,"c(4.63733, 50.80967)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780768581,51.27218,3.5669,"c(3.5669, 51.27218)"
2021,2,Sint-Laureins,Oost-Vlaanderen,flanders,3780768620,51.26599,3.65791,"c(3.65791, 51.26599)"
2021,3,Houthulst,West-Vlaanderen,flanders,3780768670,50.97359,2.86257,"c(2.86257, 50.97359)"
2021,1,Willebroek,Antwerpen,flanders,3780768701,51.05689,4.3959,"c(4.3959, 51.05689)"
2021,2,Veurne,West-Vlaanderen,flanders,3780768703,51.02331,2.62199,"c(2.62199, 51.02331)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780768713,51.26284,3.58941,"c(3.58941, 51.26284)"
2021,1,Alveringem,West-Vlaanderen,flanders,3780768738,50.9379,2.65086,"c(2.65086, 50.9379)"
2021,1,Geraardsbergen,Oost-Vlaanderen,flanders,3780768783,50.74165,3.89563,"c(3.89563, 50.74165)"
2021,5,Dendermonde,Oost-Vlaanderen,flanders,3780768824,51.03994,4.0558,"c(4.0558, 51.03994)"
2021,9,Lessen,Henegouwen,wallonia,3780768877,50.73822,3.86901,"c(3.86901, 50.73822)"
2021,1,Tongeren,Limburg,flanders,3780768896,50.73649,5.40707,"c(5.40707, 50.73649)"
2021,1,Hal,Vlaams-Brabant,flanders,3780768913,50.74202,4.24585,"c(4.24585, 50.74202)"
2021,4,Sint-Laureins,Oost-Vlaanderen,flanders,3780768915,51.2635,3.6263,"c(3.6263, 51.2635)"
2021,1,Mont-De-L'enclus,Henegouwen,wallonia,3780768920,50.76183,3.46131,"c(3.46131, 50.76183)"
2021,1,Bertem,Vlaams-Brabant,flanders,3780768936,50.83175,4.64517,"c(4.64517, 50.83175)"
2021,1,Spiere-Helkijn,West-Vlaanderen,flanders,3780768955,50.73259,3.34195,"c(3.34195, 50.73259)"
2021,1,Opzullik,Henegouwen,wallonia,3780768958,50.66624,4.0337,"c(4.0337, 50.66624)"
2021,1,Edingen,Henegouwen,wallonia,3780769007,50.69357,4.01718,"c(4.01718, 50.69357)"
2021,1,Oud-Heverlee,Vlaams-Brabant,flanders,3780769026,50.8447,4.65837,"c(4.65837, 50.8447)"
2021,4,Diksmuide,West-Vlaanderen,flanders,3780769122,50.9909,2.85873,"c(2.85873, 50.9909)"
2021,1,Willebroek,Antwerpen,flanders,3780769236,51.06131,4.38292,"c(4.38292, 51.06131)"
2021,2,Huldenberg,Vlaams-Brabant,flanders,3780769327,50.81862,4.64235,"c(4.64235, 50.81862)"
2021,1,Lessen,Henegouwen,wallonia,3780769329,50.74184,3.88803,"c(3.88803, 50.74184)"
2021,2,Poperinge,West-Vlaanderen,flanders,3780769409,50.9195,2.62159,"c(2.62159, 50.9195)"
2021,3,Ninove,Oost-Vlaanderen,flanders,3780769425,50.82037,3.99608,"c(3.99608, 50.82037)"
2021,3,Lessen,Henegouwen,wallonia,3780769542,50.73846,3.87126,"c(3.87126, 50.73846)"
2021,3,Waregem,West-Vlaanderen,flanders,3780769607,50.86794,3.41948,"c(3.41948, 50.86794)"
2021,2,Diksmuide,West-Vlaanderen,flanders,3780769755,50.98662,2.85032,"c(2.85032, 50.98662)"
2021,1,Graven,Waals-Brabant,wallonia,3780769762,50.74925,4.65665,"c(4.65665, 50.74925)"
2021,3,Damme,West-Vlaanderen,flanders,3780769823,51.29818,3.35223,"c(3.35223, 51.29818)"
2021,2,Willebroek,Antwerpen,flanders,3780769833,51.06391,4.42258,"c(4.42258, 51.06391)"
2021,3,Graven,Waals-Brabant,wallonia,3780769836,50.77485,4.63849,"c(4.63849, 50.77485)"
2021,1,Geraardsbergen,Oost-Vlaanderen,flanders,3780769921,50.74233,3.89735,"c(3.89735, 50.74233)"
2021,1,Avelgem,West-Vlaanderen,flanders,3780769927,50.79919,3.51431,"c(3.51431, 50.79919)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780769967,51.26068,3.54437,"c(3.54437, 51.26068)"
2021,1,Lo-Reninge,West-Vlaanderen,flanders,3780769998,50.98989,2.73934,"c(2.73934, 50.98989)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780770047,51.26651,3.53948,"c(3.53948, 51.26651)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780770213,51.26418,3.5313,"c(3.5313, 51.26418)"
2021,1,unknown,West-Vlaanderen,flanders,3780770248,51.27987,3.37683,"c(3.37683, 51.27987)"
2021,1,Spiere-Helkijn,West-Vlaanderen,flanders,3780770260,50.7159,3.35157,"c(3.35157, 50.7159)"
2021,2,Pepingen,Waals-Brabant,wallonia,3780770265,50.71645,4.13454,"c(4.13454, 50.71645)"
2021,1,Oud-Heverlee,Vlaams-Brabant,flanders,3780770282,50.83797,4.65003,"c(4.65003, 50.83797)"
2021,1,Oud-Heverlee,Vlaams-Brabant,flanders,3780770309,50.84535,4.65984,"c(4.65984, 50.84535)"
2021,1,Willebroek,Antwerpen,flanders,3780770324,51.06157,4.38248,"c(4.38248, 51.06157)"
2021,5,Harelbeke,West-Vlaanderen,flanders,3780770364,50.83941,3.32207,"c(3.32207, 50.83941)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780770412,51.2589,3.5763,"c(3.5763, 51.2589)"
2021,1,Graven,Waals-Brabant,wallonia,3780770459,50.77485,4.63849,"c(4.63849, 50.77485)"
2021,1,Herne,Vlaams-Brabant,flanders,3780770496,50.75015,4.04764,"c(4.04764, 50.75015)"
2021,1,Ieper,West-Vlaanderen,flanders,3780770507,50.82864,2.88606,"c(2.88606, 50.82864)"
2021,2,Houthulst,West-Vlaanderen,flanders,3780770540,50.97395,2.86056,"c(2.86056, 50.97395)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780770553,51.25561,3.56448,"c(3.56448, 51.25561)"
2021,1,Willebroek,Antwerpen,flanders,3780770567,51.06544,4.38474,"c(4.38474, 51.06544)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780770628,51.27517,3.63596,"c(3.63596, 51.27517)"
2021,3,Edingen,Henegouwen,wallonia,3780770715,50.67065,4.04865,"c(4.04865, 50.67065)"
2021,1,Crisnee,Luik,wallonia,3780770798,50.73468,5.39471,"c(5.39471, 50.73468)"
2021,1,Herne,Vlaams-Brabant,flanders,3780770814,50.69769,4.01301,"c(4.01301, 50.69769)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780770865,51.26136,3.58739,"c(3.58739, 51.26136)"
2021,1,Poperinge,West-Vlaanderen,flanders,3780770892,50.90214,2.60658,"c(2.60658, 50.90214)"
2021,1,Neerpelt,Limburg,flanders,3780770959,51.24564,5.42078,"c(5.42078, 51.24564)"
2021,1,Huldenberg,Vlaams-Brabant,flanders,3780770986,50.78657,4.64502,"c(4.64502, 50.78657)"
2021,1,Poperinge,West-Vlaanderen,flanders,3780771012,50.91091,2.60689,"c(2.60689, 50.91091)"
2021,2,Tongeren,Limburg,flanders,3780771073,50.7431,5.42102,"c(5.42102, 50.7431)"
2021,1,Geldenaken,Waals-Brabant,wallonia,3780771074,50.76498,4.88901,"c(4.88901, 50.76498)"
2021,1,Oud-Heverlee,Vlaams-Brabant,flanders,3780771088,50.84146,4.65512,"c(4.65512, 50.84146)"
2021,1,Graven,Waals-Brabant,wallonia,3780771119,50.74303,4.64927,"c(4.64927, 50.74303)"
2021,2,Maldegem,Oost-Vlaanderen,flanders,3780771147,51.23976,3.47944,"c(3.47944, 51.23976)"
2021,4,Opzullik,Henegouwen,wallonia,3780771166,50.65711,4.0432,"c(4.0432, 50.65711)"
2021,2,Zomergem,Oost-Vlaanderen,flanders,3780771177,51.09643,3.56314,"c(3.56314, 51.09643)"
2021,1,Lessen,Henegouwen,wallonia,3780771202,50.742,3.8881,"c(3.8881, 50.742)"
2021,8,Edingen,Henegouwen,wallonia,3780771204,50.66062,4.00771,"c(4.00771, 50.66062)"
2021,2,Wervik,West-Vlaanderen,flanders,3780771230,50.77079,3.02909,"c(3.02909, 50.77079)"
2021,3,Landen,Vlaams-Brabant,flanders,3780771280,50.77362,5.00247,"c(5.00247, 50.77362)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780771349,51.28708,3.51815,"c(3.51815, 51.28708)"
2021,1,Damme,West-Vlaanderen,flanders,3780771472,51.29793,3.31915,"c(3.31915, 51.29793)"
2021,1,Wervik,West-Vlaanderen,flanders,3780771484,50.77098,3.03539,"c(3.03539, 50.77098)"
2021,1,Diksmuide,West-Vlaanderen,flanders,3780771522,50.98147,2.86577,"c(2.86577, 50.98147)"
2021,1,Spiere-Helkijn,West-Vlaanderen,flanders,3780771551,50.73289,3.343,"c(3.343, 50.73289)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780771576,51.26366,3.62934,"c(3.62934, 51.26366)"
2021,2,Landen,Vlaams-Brabant,flanders,3780771621,50.78045,5.01113,"c(5.01113, 50.78045)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780771642,51.26651,3.66726,"c(3.66726, 51.26651)"
2021,1,Geraardsbergen,Oost-Vlaanderen,flanders,3780771661,50.7472,3.93742,"c(3.93742, 50.7472)"
2021,1,Diksmuide,West-Vlaanderen,flanders,3780771664,51.0532,2.81232,"c(2.81232, 51.0532)"
2021,1,Graven,Waals-Brabant,wallonia,3780771745,50.74285,4.6493,"c(4.6493, 50.74285)"
2021,2,Diksmuide,West-Vlaanderen,flanders,3780771771,51.06461,2.80302,"c(2.80302, 51.06461)"
2021,1,Spiere-Helkijn,West-Vlaanderen,flanders,3780771826,50.71883,3.36288,"c(3.36288, 50.71883)"
2021,1,Pecq,Henegouwen,wallonia,3780771847,50.71209,3.36093,"c(3.36093, 50.71209)"
2021,1,Huldenberg,Vlaams-Brabant,flanders,3780771848,50.81783,4.64512,"c(4.64512, 50.81783)"
2021,1,Spiere-Helkijn,West-Vlaanderen,flanders,3780771879,50.71562,3.34927,"c(3.34927, 50.71562)"
2021,1,Alveringem,West-Vlaanderen,flanders,3780771902,50.94908,2.71171,"c(2.71171, 50.94908)"
2021,1,Spiere-Helkijn,West-Vlaanderen,flanders,3780771911,50.71596,3.34433,"c(3.34433, 50.71596)"
2021,1,Willebroek,Antwerpen,flanders,3780771928,51.0769,4.38453,"c(4.38453, 51.0769)"
2021,1,Veurne,West-Vlaanderen,flanders,3780771947,51.02321,2.62201,"c(2.62201, 51.02321)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780771956,51.25946,3.54297,"c(3.54297, 51.25946)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780771997,51.27039,3.5722,"c(3.5722, 51.27039)"
2021,1,Deerlijk,West-Vlaanderen,flanders,3780772010,50.84662,3.34489,"c(3.34489, 50.84662)"
2021,1,Geraardsbergen,Oost-Vlaanderen,flanders,3780772064,50.74165,3.89563,"c(3.89563, 50.74165)"
2021,1,Geraardsbergen,Oost-Vlaanderen,flanders,3780772127,50.74257,3.89863,"c(3.89863, 50.74257)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780772133,51.26311,3.6199,"c(3.6199, 51.26311)"
2021,1,Neerpelt,Limburg,flanders,3780772135,51.27405,5.43231,"c(5.43231, 51.27405)"
2021,2,Sint-Laureins,Oost-Vlaanderen,flanders,3780772227,51.27488,3.58648,"c(3.58648, 51.27488)"
2021,10,Opzullik,Henegouwen,wallonia,3780772232,50.66934,4.0475,"c(4.0475, 50.66934)"
2021,1,Kluisbergen,Oost-Vlaanderen,flanders,3780772261,50.76759,3.46304,"c(3.46304, 50.76759)"
2021,1,Kortrijk,West-Vlaanderen,flanders,3780772281,50.73436,3.32425,"c(3.32425, 50.73436)"
2021,2,Sint-Laureins,Oost-Vlaanderen,flanders,3780772316,51.26557,3.55694,"c(3.55694, 51.26557)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780772330,51.26911,3.56258,"c(3.56258, 51.26911)"
2021,1,unknown,unknown,unknown,3780772352,51.27039,3.52001,"c(3.52001, 51.27039)"
2021,2,Sint-Laureins,Oost-Vlaanderen,flanders,3780772385,51.26911,3.56258,"c(3.56258, 51.26911)"
2021,2,Veurne,West-Vlaanderen,flanders,3780772401,51.03123,2.64348,"c(2.64348, 51.03123)"
2021,4,Oud-Heverlee,Vlaams-Brabant,flanders,3780772459,50.83789,4.65305,"c(4.65305, 50.83789)"
2021,1,Opzullik,Henegouwen,wallonia,3780772473,50.66729,4.05453,"c(4.05453, 50.66729)"
2021,1,Ninove,Oost-Vlaanderen,flanders,3780772517,50.82037,3.99608,"c(3.99608, 50.82037)"
2021,1,Hal,Vlaams-Brabant,flanders,3780772519,50.7095,4.21741,"c(4.21741, 50.7095)"
2021,1,unknown,West-Vlaanderen,flanders,3780772557,51.27987,3.37683,"c(3.37683, 51.27987)"
2021,1,Assenede,Oost-Vlaanderen,flanders,3780772584,51.27104,3.73762,"c(3.73762, 51.27104)"
2021,11,Opzullik,Henegouwen,wallonia,3780772621,50.66809,4.04717,"c(4.04717, 50.66809)"
2021,7,Sint-Laureins,Oost-Vlaanderen,flanders,3780772652,51.2567,3.5568,"c(3.5568, 51.2567)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780772679,51.26436,3.5934,"c(3.5934, 51.26436)"
2021,4,Zwalm,Oost-Vlaanderen,flanders,3780772694,50.87759,3.74555,"c(3.74555, 50.87759)"
2021,2,Veurne,West-Vlaanderen,flanders,3780772711,51.04046,2.69595,"c(2.69595, 51.04046)"
2021,1,Lessen,Henegouwen,wallonia,3780772719,50.74209,3.88746,"c(3.88746, 50.74209)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780772762,51.26847,3.5578,"c(3.5578, 51.26847)"
2021,1,Diksmuide,West-Vlaanderen,flanders,3780772765,51.08216,2.80267,"c(2.80267, 51.08216)"
2021,3,Veurne,West-Vlaanderen,flanders,3780772795,51.08831,2.7374,"c(2.7374, 51.08831)"
2021,1,Lo-Reninge,West-Vlaanderen,flanders,3780772811,50.99973,2.73297,"c(2.73297, 50.99973)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780772915,51.26662,3.67282,"c(3.67282, 51.26662)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780772925,51.26296,3.57575,"c(3.57575, 51.26296)"
2021,2,Lessen,Henegouwen,wallonia,3780773014,50.73455,3.86771,"c(3.86771, 50.73455)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780773040,51.28997,3.6544,"c(3.6544, 51.28997)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780773123,51.26301,3.57565,"c(3.57565, 51.26301)"
2021,1,Wervik,West-Vlaanderen,flanders,3780773162,50.77128,3.03681,"c(3.03681, 50.77128)"
2021,2,Diksmuide,West-Vlaanderen,flanders,3780773250,51.04706,2.83946,"c(2.83946, 51.04706)"
2021,1,Landen,Vlaams-Brabant,flanders,3780773306,50.77763,5.00716,"c(5.00716, 50.77763)"
2021,3,Willebroek,Antwerpen,flanders,3780773316,51.05834,4.39743,"c(4.39743, 51.05834)"
2021,2,Wervik,West-Vlaanderen,flanders,3780773318,50.77075,3.03598,"c(3.03598, 50.77075)"
2021,1,Diksmuide,West-Vlaanderen,flanders,3780773385,51.05726,2.80911,"c(2.80911, 51.05726)"
2021,1,Damme,West-Vlaanderen,flanders,3780773399,51.28216,3.31822,"c(3.31822, 51.28216)"
2021,6,Waregem,West-Vlaanderen,flanders,3780773446,50.87714,3.37901,"c(3.37901, 50.87714)"
2021,1,Maldegem,Oost-Vlaanderen,flanders,3780773459,51.23942,3.47635,"c(3.47635, 51.23942)"
2021,1,Willebroek,Antwerpen,flanders,3780773518,51.05726,4.39407,"c(4.39407, 51.05726)"
2021,1,Spiere-Helkijn,West-Vlaanderen,flanders,3780773750,50.72829,3.38236,"c(3.38236, 50.72829)"
2021,1,Lo-Reninge,West-Vlaanderen,flanders,3780773766,50.98271,2.74214,"c(2.74214, 50.98271)"
2021,1,Neerpelt,Limburg,flanders,3780773779,51.25756,5.41683,"c(5.41683, 51.25756)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780773791,51.2777,3.52022,"c(3.52022, 51.2777)"
2021,1,Pecq,Henegouwen,wallonia,3780773794,50.71395,3.36167,"c(3.36167, 50.71395)"
2021,1,Diksmuide,West-Vlaanderen,flanders,3780773805,51.05364,2.81553,"c(2.81553, 51.05364)"
2021,4,Landen,Vlaams-Brabant,flanders,3780773826,50.77362,5.00247,"c(5.00247, 50.77362)"
2021,3,Damme,West-Vlaanderen,flanders,3780773845,51.2833,3.32078,"c(3.32078, 51.2833)"
2021,1,Diksmuide,West-Vlaanderen,flanders,3780773859,51.05045,2.81029,"c(2.81029, 51.05045)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780773879,51.26194,3.59708,"c(3.59708, 51.26194)"
2021,1,Pecq,Henegouwen,wallonia,3780773908,50.71209,3.36093,"c(3.36093, 50.71209)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780773909,51.2449,3.5254,"c(3.5254, 51.2449)"
2021,1,Wervik,West-Vlaanderen,flanders,3780773918,50.77143,3.02323,"c(3.02323, 50.77143)"
2021,3,Sint-Laureins,Oost-Vlaanderen,flanders,3780773940,51.2619,3.5761,"c(3.5761, 51.2619)"
2021,1,Poperinge,West-Vlaanderen,flanders,3780774033,50.90717,2.60596,"c(2.60596, 50.90717)"
2021,1,Willebroek,Antwerpen,flanders,3780774050,51.06467,4.38479,"c(4.38479, 51.06467)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780774109,51.24236,3.50376,"c(3.50376, 51.24236)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780774117,51.26026,3.5441,"c(3.5441, 51.26026)"
2021,1,Hamont-Achel,Limburg,flanders,3780774127,51.27082,5.52692,"c(5.52692, 51.27082)"
2021,1,De Panne,West-Vlaanderen,flanders,3780774144,51.07233,2.5598,"c(2.5598, 51.07233)"
2021,1,Tongeren,Limburg,flanders,3780774154,50.73966,5.41778,"c(5.41778, 50.73966)"
2021,1,Oudenaarde,Oost-Vlaanderen,flanders,3780774184,50.88091,3.63065,"c(3.63065, 50.88091)"
2021,1,Neerpelt,Limburg,flanders,3780774189,51.25364,5.41356,"c(5.41356, 51.25364)"
2021,1,Diksmuide,West-Vlaanderen,flanders,3780774201,50.98477,2.86151,"c(2.86151, 50.98477)"
2021,1,Willebroek,Antwerpen,flanders,3780774209,51.06545,4.41493,"c(4.41493, 51.06545)"
2021,1,Willebroek,Antwerpen,flanders,3780774240,51.07672,4.38453,"c(4.38453, 51.07672)"
2021,1,Willebroek,Antwerpen,flanders,3780774262,51.06145,4.38244,"c(4.38244, 51.06145)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780774268,51.26634,3.67238,"c(3.67238, 51.26634)"
2021,1,Damme,West-Vlaanderen,flanders,3780774282,51.28753,3.32963,"c(3.32963, 51.28753)"
2021,1,Sint-Laureins,Oost-Vlaanderen,flanders,3780774335,51.2901,3.64694,"c(3.64694, 51.2901)"
2021,1,Graven,Waals-Brabant,wallonia,3780774341,50.74771,4.65563,"c(4.65563, 50.74771)"
2021,1,Herne,Vlaams-Brabant,flanders,3780774360,50.74993,4.04735,"c(4.04735, 50.74993)"
2021,1,Diksmuide,West-Vlaanderen,flanders,3780774366,50.98632,2.8509,"c(2.8509, 50.98632)"
2021,4,Sint-Laureins,Oost-Vlaanderen,flanders,3780774384,51.26038,3.55574,"c(3.55574, 51.26038)"
2021,1,Maldegem,Oost-Vlaanderen,flanders,3780774392,51.2385,3.46851,"c(3.46851, 51.2385)"
2021,2,Alveringem,West-Vlaanderen,flanders,3780774405,50.92276,2.62393,"c(2.62393, 50.92276)"
2021,2,Assenede,Oost-Vlaanderen,flanders,3780774406,51.27104,3.73762,"c(3.73762, 51.27104)"
2021,1,Deerlijk,West-Vlaanderen,flanders,3780774412,50.84602,3.34056,"c(3.34056, 50.84602)"
2021,4,Sint-Laureins,Oost-Vlaanderen,flanders,3780774417,51.27192,3.55342,"c(3.55342, 51.27192)"
